x,y,z
1407,-472,-718
1315,27,-464
1315,331,-515
1153,366,-921
1052,318,-1063
581,261,-1180
511,165,-1280
845,-29,-1303
993,-111,-1300
1337,-267,-1122
1323,-564,-765
1536,-286,-402
1569,443,-603
1284,735,-977
999,357,-1065
813,-185,-1216
739,220,-1415
800,417,-1288
1040,-341,-1167
1337,-527,-1179
1581,-527,-722
1668,183,-470
1264,456,-468
1372,167,-1048
1307,486,-1175
296,156,-1259
880,267,-1190
1095,-23,-1311
892,-181,-1331
1579,-431,-1044
1600,-308,-759
1190,-396,-562
1745,306,-527
1413,587,-977
827,569,-1065
669,167,-1116
970,-99,-1391
687,523,-1440
1344,-530,-1184
1403,-540,-1073
1547,-322,-806
1391,-210,-556
1333,540,-456
1344,85,-989
761,607,-1218
425,355,-1165
249,226,-1202
236,-56,-1428
493,-83,-1298
651,-552,-1169
874,-240,-769
618,-404,-515
974,386,-425
605,324,-872
103,378,-1040
29,62,-1245
-489,374,-1417
-361,169,-1237
-150,-95,-1335
15,-609,-1231
107,-437,-933
122,-167,-525
148,281,-448
-230,306,-903
-107,503,-1139
-558,78,-1141
-784,437,-1274
-292,44,-1382
-655,80,-1583
-150,-1147,-921
-757,-349,-911
-355,95,-388
-933,197,-597
-1245,404,-894
-1370,-50,-1063
-1813,702,-1259
-1940,-1,-1007
-1899,589,-1563
-987,-351,-1352
-1708,-236,-1200
-536,-856,-474
-853,-458,-466
-763,101,-415
-995,564,-757
-1241,101,-1294
-1362,134,-1184
-1391,620,-1475
-1221,716,-1426
-1108,-171,-1713
-109,-771,-1118
-569,-614,-804
-17,-142,-255
-540,163,-601
-454,374,-845
-825,-11,-1169
-1231,597,-1151
-1087,169,-1177
-1157,327,-1249
-802,-220,-1311
-577,-324,-1147
-302,-612,-802
-581,-390,-376
-636,306,-464
-956,618,-689
-1403,-11,-1399
-1458,-99,-1397
-1704,158,-1288
-1856,835,-1218
-1138,-111,-1536
-868,-591,-1257
-747,-888,-554
-622,62,-257
-609,370,-472
-1151,140,-976
-704,169,-1358
-1752,322,-1544
-1403,216,-1091
-1251,271,-1403
-1009,247,-1682
-747,-302,-1198
-648,-894,-681
-646,-327,-579
-515,101,-499
-1235,517,-827
-1223,124,-1286
-1331,185,-1378
-1741,187,-1204
-1536,739,-1171
-1389,3,-1391
-894,-825,-1180
-751,-743,-679
-1110,-17,-394
-897,109,-361
-1247,-3,-931
-1430,230,-1300
-1836,472,-1286
-1946,64,-1079
-1565,372,-1200
-1298,171,-1563
-977,-185,-1106
-704,-868,-610
-505,-597,-423
-583,80,-552
-866,447,-780
-1065,283,-1196
-970,111,-1374
-1421,392,-1278
-1118,677,-1284
-950,117,-1423
-341,-609,-1245
-220,-605,-847
-269,-119,-458
-242,-113,-402
-415,111,-808
-644,458,-1298
-794,363,-1290
-1124,201,-1052
-694,220,-1220
-568,263,-1586
-175,-242,-1159
-5,-708,-642
117,-495,-503
19,99,-542
-210,345,-839
-355,402,-1208
-409,115,-1280
-831,203,-1264
-435,263,-1264
-384,163,-1448
169,-325,-1134
281,-542,-890
263,-306,-460
197,46,-370
97,191,-845
-87,452,-1331
-425,203,-1292
-636,119,-1114
-415,148,-1395
-222,242,-1569
195,-230,-1149
232,-530,-759
281,-407,-538
232,134,-439
-87,298,-837
-91,427,-1173
-579,175,-1282
-675,105,-1210
-538,238,-1333
-331,105,-1409
130,-298,-1120
220,-528,-851
179,-195,-523
171,-3,-374
-31,232,-813
-232,413,-1233
-554,244,-1216
-663,66,-1214
-552,158,-1350
-302,199,-1383
101,-314,-1083
201,-568,-862
203,-222,-484
152,83,-374
101,234,-751
-263,322,-1186
-458,177,-1253
-614,183,-1284
-511,154,-1385
-197,179,-1350
144,-411,-1141
306,-425,-845
337,-281,-468
121,154,-406
269,267,-771
-281,310,-1202
-337,134,-1214
-566,183,-1270
-413,138,-1395
-111,267,-1342
220,-388,-1163
407,-454,-849
407,-339,-528
154,199,-423
320,329,-774
-351,320,-1235
-302,146,-1194
-583,210,-1251
-406,105,-1378
-48,251,-1376
257,-425,-1179
425,-433,-876
501,-411,-474
249,204,-429
240,398,-829
-228,421,-1198
-341,64,-1231
-638,193,-1237
-325,76,-1391
-144,251,-1389
400,-464,-1155
402,-431,-892
638,-407,-515
392,251,-441
409,404,-749
-60,394,-1149
-177,93,-1214
-534,150,-1214
-251,39,-1387
-183,167,-1426
388,-439,-1171
288,-411,-905
470,-411,-525
304,214,-409
158,421,-745
-134,448,-1173
-277,122,-1180
-679,169,-1180
-396,27,-1309
-283,150,-1430
259,-417,-1175
238,-443,-839
456,-472,-517
210,208,-433
216,396,-774
-247,466,-1169
-296,160,-1249
-650,171,-1257
-407,163,-1362
-216,152,-1446
218,-392,-1223
310,-493,-856
468,-441,-513
224,91,-407
165,378,-776
-212,452,-1153
-378,193,-1221
-630,152,-1200
-450,220,-1382
-195,169,-1413
240,-349,-1266
331,-525,-849
523,-474,-495
283,50,-406
111,450,-757
-140,419,-1139
-380,160,-1247
-644,56,-1192
-409,216,-1346
-204,199,-1380
273,-298,-1270
325,-458,-886
564,-456,-493
316,39,-400
134,497,-767
-117,368,-1110
-359,165,-1237
-601,54,-1225
-452,249,-1337
-183,210,-1432
261,-312,-1249
392,-478,-901
560,-476,-495
347,70,-409
195,488,-763
-122,400,-1112
-316,148,-1264
-671,64,-1223
-411,259,-1321
-187,206,-1419
230,-310,-1266
388,-509,-882
517,-478,-493
384,76,-394
234,505,-714
-122,325,-1143
-294,199,-1239
-632,42,-1229
-425,265,-1290
-167,220,-1424
208,-283,-1270
392,-532,-892
550,-499,-536
322,54,-437
300,388,-681
-152,341,-1147
-245,253,-1231
-569,126,-1235
-382,238,-1300
-165,238,-1450
193,-281,-1243
458,-601,-890
521,-507,-527
263,80,-431
384,382,-679
-93,329,-1182
-230,318,-1214
-480,80,-1229
-402,212,-1311
-150,232,-1464
183,-218,-1233
359,-544,-903
470,-532,-528
173,78,-468
284,296,-622
-146,351,-1163
-324,329,-1251
-521,136,-1214
-450,234,-1325
-156,247,-1426
218,-242,-1229
296,-583,-913
495,-474,-538
288,68,-443
130,236,-636
-48,306,-1169
-388,335,-1247
-556,136,-1216
-456,298,-1360
-169,236,-1469
242,-148,-1194
284,-569,-899
499,-509,-571
347,-21,-429
103,263,-640
-48,329,-1141
-386,335,-1239
-607,85,-1179
-441,308,-1339
-199,206,-1473
224,-91,-1194
324,-536,-907
521,-460,-575
390,-58,-458
74,249,-630
-31,288,-1153
-363,296,-1239
-628,66,-1159
-419,339,-1317
-224,199,-1465
238,-81,-1206
314,-544,-913
495,-499,-569
347,-60,-441
165,329,-622
-80,337,-1180
-273,283,-1239
-636,25,-1180
-380,255,-1313
-228,222,-1465
257,-66,-1206
312,-525,-931
523,-478,-618
368,-13,-429
201,302,-591
-103,345,-1151
-226,247,-1249
-616,64,-1194
-423,242,-1270
-156,232,-1481
228,-117,-1202
325,-521,-946
486,-507,-599
386,19,-439
251,306,-593
-115,365,-1145
-160,238,-1270
-620,60,-1177
-366,208,-1278
-187,249,-1477
238,-165,-1233
351,-486,-935
556,-505,-593
493,50,-452
390,353,-571
13,296,-1122
58,257,-1243
-411,66,-1204
-156,218,-1307
42,185,-1454
468,-201,-1221
585,-384,-942
788,-482,-581
765,17,-456
591,306,-597
294,378,-1098
279,277,-1274
-308,52,-1208
140,162,-1235
99,179,-1473
527,-171,-1208
710,-417,-958
853,-532,-614
771,60,-388
560,419,-571
376,292,-1112
105,273,-1292
-267,105,-1186
-39,259,-1245
39,3,-1499
476,-224,-1241
556,-325,-970
720,-452,-566
712,-87,-456
433,437,-622
318,353,-1061
-35,345,-1288
-448,19,-1214
-68,242,-1305
-142,56,-1473
277,-150,-1243
427,-388,-997
558,-474,-634
497,-83,-441
269,398,-585
121,368,-1077
-136,314,-1262
-626,85,-1220
-288,191,-1282
-283,130,-1440
230,-255,-1270
197,-310,-995
540,-515,-581
398,-7,-433
146,320,-597
74,370,-1046
-136,259,-1262
-663,80,-1223
-324,156,-1290
-269,257,-1442
140,-240,-1216
294,-398,-999
433,-523,-587
277,74,-372
154,339,-655
-76,359,-1192
-138,-60,-1157
-663,-68,-1026
-542,27,-1108
-384,659,-1282
-17,333,-1358
163,-101,-1280
374,-579,-952
407,-415,-585
472,-181,-528
173,236,-851
-167,93,-985
-355,31,-1028
-468,-13,-1180
-318,603,-1231
-163,612,-1294
91,39,-1274
443,-327,-1015
622,-396,-812
452,-35,-651
517,-17,-853
218,-111,-976
-171,-288,-1026
-191,-56,-956
-333,343,-1221
-253,851,-1329
5,532,-1311
126,-162,-1083
476,-534,-915
530,-236,-669
421,-13,-530
208,52,-751
-50,-97,-1136
-253,15,-1165
-423,134,-1268
-195,324,-1434
-247,269,-1382
111,-296,-977
339,-122,-901
281,40,-726
402,427,-521
122,64,-702
-66,-230,-1044
-302,-1,-1136
-300,19,-1325
-255,259,-1364
-218,3,-1378
152,-271,-1091
165,-214,-954
409,-40,-794
224,419,-610
134,286,-651
-134,-72,-960
-286,136,-1038
-489,93,-1323
-212,169,-1315
-363,-56,-1393
212,-454,-1022
150,-273,-915
493,-226,-786
171,415,-644
154,244,-593
11,-85,-997
-329,302,-1122
-507,245,-1327
-277,398,-1311
-298,72,-1323
156,-407,-1050
109,-456,-853
528,-445,-772
162,206,-612
259,193,-675
-33,-39,-1013
-206,390,-1069
-388,318,-1225
-138,573,-1354
-281,181,-1421
91,-277,-1147
121,-497,-892
614,-513,-897
204,91,-614
234,134,-603
-31,-81,-913
-109,277,-1050
-390,322,-1231
-163,482,-1333
-347,316,-1499
281,-242,-1141
-17,-242,-993
542,-456,-745
242,35,-655
380,23,-630
-117,-58,-884
-89,76,-1089
-439,208,-1233
-218,343,-1262
-318,302,-1354
64,46,-1122
128,-126,-1028
376,-206,-970
269,-39,-792
308,-17,-724
-62,-259,-774
-11,-216,-1026
-392,101,-1015
-400,121,-1089
-394,470,-1288
-175,450,-1165
-83,370,-1157
312,21,-1301
349,-253,-1085
700,-493,-751
54,-378,-499
99,-435,-671
-226,269,-931
-388,210,-1169
-445,503,-1495
-482,491,-1255
1,296,-1128
80,-87,-1141
624,-31,-981
124,-320,-747
509,-394,-585
384,-138,-835
-351,-81,-626
-85,-31,-1208
-398,378,-1446
-447,575,-1210
-238,179,-1134
130,-80,-1528
140,136,-1348
689,-3,-296
404,-478,-398
245,-306,-692
1,58,-470
-376,191,-1397
-579,302,-1709
-347,224,-1344
-571,-122,-1124
292,-85,-1208
263,347,-1309
468,95,-704
329,-3,-318
359,-404,-704
-201,-162,-714
11,91,-1153
-808,517,-1389
-212,173,-1249
-528,-7,-1303
316,-117,-1403
124,124,-1380
571,-177,-776
491,-21,-474
595,-318,-95
152,81,-562
-983,64,-1436
105,491,-1350
-667,306,-1450
48,275,-1192
-804,-322,-1335
792,-111,-1173
218,-349,-976
972,-124,-433
-126,-119,-454
696,-9,-310
-612,189,-1346
-218,685,-1327
-771,433,-1415
-19,101,-1151
-655,-269,-1495
591,-46,-1323
193,-392,-1036
888,-318,-374
175,-345,-162
386,222,-355
-564,404,-1403
-269,515,-1450
-566,103,-1333
-435,320,-1315
-427,25,-1329
628,-160,-1432
-48,-154,-1196
718,-431,-402
675,-476,72
56,253,-530
-240,267,-1122
-240,462,-1378
-517,-66,-1421
-568,591,-1436
-749,85,-1173
843,1,-1501
-126,-177,-1350
706,-708,-316
491,-491,-1
425,193,-400
-181,568,-1110
-138,443,-1358
-800,-140,-1456
-140,230,-1284
-538,169,-1163
530,322,-1555
-17,-185,-1303
749,-673,-603
435,-513,-68
144,226,-201
212,257,-847
-283,507,-1553
-771,181,-1544
-167,0,-1411
-735,335,-888
636,234,-1583
-7,-144,-1399
638,-925,-620
425,-628,-201
251,349,-66
325,692,-784
-488,468,-1454
-673,-99,-1526
-322,72,-1508
-376,339,-1104
50,275,-1524
206,-347,-1385
503,-638,-901
661,-706,-48
148,433,54
419,530,-722
-450,325,-1581
-761,-132,-1393
-281,208,-1520
-78,486,-1239
-575,124,-1376
728,-265,-1126
335,-710,-1141
708,-743,64
70,482,-97
509,618,-868
-554,136,-1290
-538,-156,-1305
-404,216,-1690
-480,411,-1171
-509,591,-1280
653,-372,-1352
372,-979,-1218
798,-812,-39
-21,382,93
755,644,-445
-507,523,-1504
-628,-74,-1462
-562,-37,-1674
-569,271,-1346
-83,650,-1266
292,-318,-1303
259,-720,-1190
868,-860,-146
300,417,130
316,347,-718
-429,322,-1200
-154,-3,-1387
-784,177,-1631
-581,474,-1383
-130,562,-1251
462,-365,-1380
322,-825,-1298
911,-839,-121
-154,534,70
974,232,-402
-472,456,-1452
-366,-103,-1342
-1020,122,-1682
-302,394,-1184
122,724,-1290
-91,-277,-1292
476,-700,-1432
784,-882,-204
667,25,29
-181,275,-382
-29,663,-870
-532,255,-1721
-607,443,-1717
-1089,5,-1413
380,74,-1145
-107,-175,-1360
523,-308,-1311
808,-534,-279
544,-244,-171
119,275,-226
117,154,-812
-499,665,-1922
-1259,294,-1545
-203,236,-1257
-169,187,-1309
214,-50,-1380
511,-708,-1313
675,-655,-327
624,-173,-11
210,431,-343
-281,448,-679
19,124,-1567
-1132,167,-1670
-433,87,-1397
-400,796,-1387
325,-37,-1303
300,-681,-1495
786,-946,-247
316,-206,-44
331,366,-183
-111,657,-942
5,154,-1663
-1553,177,-1501
-80,-46,-1311
-226,728,-1452
-19,9,-1286
443,-757,-1383
796,-757,-480
417,-9,-81
230,286,-197
5,245,-687
154,44,-1698
-1735,595,-1555
1,144,-1301
-269,589,-1487
91,-111,-1321
-31,-771,-1333
1102,-603,-665
95,-185,-431
763,472,437
42,115,-827
-283,183,-1491
-1341,632,-1620
-158,382,-1436
-316,300,-1840
-460,-450,-1171
642,-653,-1165
505,-439,-626
788,142,7
76,107,-152
431,-80,-845
-439,343,-1419
-1132,679,-1391
-298,417,-1448
-429,365,-1752
-419,-210,-1391
636,-1013,-1059
589,-540,-749
665,-27,-105
156,407,-81
825,173,-704
-603,302,-1524
-1024,251,-1278
-253,462,-1471
-439,443,-1680
-564,68,-1557
765,-1120,-1157
443,-505,-839
757,-468,165
179,769,37
745,115,-767
-534,376,-1657
-1048,175,-1288
-216,544,-1442
-528,203,-1692
-622,80,-1417
923,-802,-1167
527,-407,-884
665,-589,68
121,501,117
884,124,-702
-642,513,-1614
-1009,269,-1368
-310,433,-1522
-429,39,-1473
-447,283,-1524
679,-813,-1202
427,-290,-1044
796,-692,222
187,437,1
657,124,-712
-495,484,-1464
-790,220,-1260
-238,542,-1604
-732,210,-1565
-413,324,-1423
915,-1112,-1356
304,-302,-927
732,-622,115
226,525,70
819,253,-607
-753,372,-1510
-860,23,-1444
-392,564,-1510
-376,195,-1428
-363,347,-1464
544,-874,-1423
466,-392,-1120
827,-575,210
651,210,189
333,413,-677
-296,203,-1233
-730,351,-1594
-614,552,-1624
-681,29,-1549
-310,242,-1307
669,-614,-1342
308,-318,-1307
714,-577,214
365,-81,103
538,366,-626
-476,378,-1151
-491,407,-1559
-829,415,-1631
-735,-35,-1434
-577,525,-1385
747,-667,-1424
240,-437,-1378
903,-609,179
74,46,50
812,318,-398
-322,386,-1231
-616,275,-1551
-1016,386,-1725
-378,81,-1329
-505,519,-1391
663,-341,-1497
81,-769,-1360
1257,-630,138
279,150,60
536,230,-339
-220,347,-1114
-464,234,-1579
-1005,499,-1768
-767,183,-1321
-163,458,-1108
669,-501,-1715
44,-593,-1538
747,-458,91
730,74,163
511,152,-415
-462,240,-931
-497,138,-1600
-894,624,-1743
-667,156,-1341
-310,665,-1124
677,-607,-1647
-52,-759,-1497
1141,-302,-175
203,40,160
794,9,-234
-443,447,-999
-392,-35,-1450
-940,638,-1788
-349,80,-1327
-669,952,-1221
616,-614,-1522
257,-780,-1590
833,-474,-351
290,89,296
853,40,-230
-247,452,-925
-448,19,-1456
-936,491,-1801
-349,150,-1409
-687,802,-1227
540,-288,-1462
216,-925,-1678
845,-505,-431
320,101,286
739,68,-165
-222,376,-854
-411,-1,-1417
-952,521,-1713
-310,245,-1409
-833,710,-1327
298,-175,-1491
206,-909,-1694
716,-507,-511
517,-15,283
552,29,-74
105,411,-733
-528,46,-1464
-821,445,-1786
-501,378,-1333
-482,595,-1262
-44,-17,-1577
324,-1118,-1678
671,-382,-692
825,-93,318
427,146,-101
158,345,-669
-482,23,-1341
-558,386,-1758
-878,495,-1475
-398,499,-1173
-9,206,-1559
454,-1177,-1626
378,-433,-905
899,-169,320
359,64,-29
263,472,-583
-394,21,-1407
-675,325,-1688
-700,493,-1563
-585,423,-1296
-288,337,-1399
546,-995,-1680
523,-632,-1001
894,-232,234
327,44,220
616,595,-534
-394,136,-1298
-517,132,-1680
-897,421,-1651
-548,398,-1262
-353,659,-1428
675,-1013,-1661
245,-761,-1159
1059,-372,288
236,189,226
632,456,-445
-448,247,-1421
-448,-1,-1588
-1253,569,-1661
-318,337,-1233
-517,692,-1430
564,-946,-1641
388,-706,-1268
942,-476,113
220,197,374
782,407,-359
-302,402,-1389
-523,-111,-1588
-1122,513,-1733
-281,333,-1251
-497,849,-1333
587,-788,-1704
242,-1005,-1342
964,-474,146
528,46,450
683,663,-388
-435,378,-1309
-587,-222,-1680
-1159,452,-1620
-259,292,-1266
-673,1050,-1257
552,-774,-1676
122,-1026,-1553
817,-607,-27
448,136,650
878,488,-322
-281,513,-1235
-433,-177,-1622
-1393,513,-1747
-68,130,-1303
-827,1063,-1311
650,-712,-1608
288,-856,-1614
962,-772,-50
308,210,618
1005,273,-361
-552,679,-1241
-310,-302,-1469
-1056,583,-1813
-308,76,-1366
-1032,1022,-1296
642,-458,-1501
339,-929,-1614
1134,-858,-214
148,154,460
835,322,-31
-335,732,-1200
-201,-292,-1622
-1085,476,-1719
-392,201,-1294
-749,966,-1311
378,-411,-1549
439,-1052,-1694
706,-835,-441
599,128,646
558,525,-35
-122,523,-1063
-335,-115,-1647
-1102,242,-1735
-402,308,-1282
-712,899,-1366
199,-132,-1559
499,-1161,-1721
851,-892,-411
435,60,659
560,447,-101
13,610,-935
-351,-124,-1698
-1167,347,-1760
-392,220,-1329
-813,1013,-1411
244,-70,-1473
720,-1157,-1649
845,-1097,-628
564,66,532
415,470,134
-48,790,-958
-183,-171,-1661
-1097,107,-1737
-593,296,-1288
-694,1001,-1370
95,107,-1469
696,-1220,-1700
599,-1030,-648
714,9,564
341,411,179
101,669,-851
-507,13,-1750
-1087,119,-1667
-374,388,-1378
-562,710,-1413
-290,160,-1409
1026,-1020,-1748
601,-1036,-689
917,-39,530
130,382,17
370,507,-689
-421,50,-1579
-732,158,-1729
-927,450,-1544
-368,782,-1284
-306,300,-1497
913,-1323,-1667
374,-962,-880
909,-150,489
179,583,244
366,530,-632
-257,15,-1803
-987,70,-1651
-642,314,-1473
-638,921,-1192
-101,302,-1485
763,-1128,-1762
488,-1095,-917
718,-242,398
281,505,331
392,634,-624
-302,107,-1622
-720,0,-1670
-827,247,-1579
-607,845,-1206
-261,411,-1448
831,-997,-1725
468,-1073,-1079
771,-396,507
175,517,333
534,620,-610
-365,74,-1516
-718,31,-1795
-817,443,-1614
-605,683,-1278
-427,507,-1456
763,-1081,-1700
511,-1141,-1071
1087,-363,366
136,609,505
482,503,-655
-441,275,-1530
-560,-109,-1739
-632,318,-1561
-880,702,-1192
-115,704,-1421
720,-1102,-1766
433,-1157,-1122
1005,-447,296
117,587,564
505,501,-562
-431,257,-1553
-640,-5,-1706
-739,316,-1692
-646,585,-1149
-320,765,-1450
640,-935,-1721
458,-1186,-1303
1083,-583,365
21,648,575
831,310,-513
-507,448,-1512
-542,-72,-1702
-954,569,-1772
-648,380,-1204
-493,837,-1471
583,-942,-1667
402,-1309,-1264
1307,-509,224
44,626,638
651,464,-439
-308,325,-1495
-769,-56,-1745
-671,372,-1680
-700,558,-1182
-454,806,-1444
519,-864,-1711
489,-1229,-1342
1182,-527,230
259,388,628
466,579,-482
-312,396,-1413
-599,7,-1731
-817,199,-1766
-640,468,-1167
-517,938,-1348
425,-845,-1735
521,-1073,-1571
979,-733,339
58,523,685
878,292,-376
-259,409,-1366
-651,-81,-1821
-1102,685,-1772
-530,136,-1303
-712,1214,-1382
538,-962,-1614
628,-1294,-1446
1098,-681,66
208,456,733
630,568,-281
-324,378,-1487
-593,-101,-1776
-847,300,-1795
-763,464,-1128
-339,1059,-1309
320,-796,-1784
550,-1300,-1424
1257,-612,13
117,316,689
568,558,-203
-189,478,-1499
-689,-52,-1684
-808,312,-1797
-609,300,-1286
-482,1052,-1208
466,-700,-1756
523,-1188,-1567
1005,-694,19
187,240,751
616,462,-162
-87,515,-1424
-689,-119,-1758
-1145,579,-1836
-525,58,-1165
-407,1212,-1270
378,-806,-1735
661,-1206,-1465
905,-726,-183
472,242,786
324,665,-72
-21,325,-1356
-694,-29,-1809
-921,421,-1797
-622,222,-1180
-571,1126,-1266
452,-669,-1715
564,-1122,-1544
940,-856,-195
359,208,749
429,544,-29
-146,478,-1405
-530,0,-1729
-946,368,-1725
-519,158,-1276
-542,1102,-1260
380,-489,-1727
581,-1063,-1618
862,-985,-208
448,119,856
513,564,-42
-122,460,-1272
-648,-74,-1848
-1182,548,-1813
-400,162,-1173
-421,1098,-1282
370,-509,-1624
737,-1177,-1544
808,-946,-357
569,193,843
353,544,99
-121,488,-1339
-597,-23,-1809
-1013,337,-1789
-548,121,-1237
-448,1227,-1157
284,-423,-1789
780,-1126,-1545
632,-1005,-458
646,199,823
505,343,21
-181,786,-1151
-583,-56,-1866
-868,318,-1760
-593,29,-1329
-376,1208,-1157
162,-351,-1754
653,-1057,-1665
878,-1083,-349
437,195,823
610,331,44
-46,692,-1085
-392,-128,-1809
-1192,413,-1823
-392,66,-1225
-370,1241,-1276
201,-341,-1614
644,-1130,-1797
609,-1182,-476
700,329,796
228,450,193
212,700,-1011
-806,-54,-2033
-788,162,-1733
-687,54,-1305
-288,1280,-1134
-136,-249,-1678
767,-1204,-1782
571,-1071,-513
776,134,755
286,525,181
93,653,-933
-523,-5,-1979
-929,245,-1752
-556,-40,-1389
-546,1268,-1188
-31,-210,-1641
802,-1059,-1832
784,-1180,-497
583,85,800
474,447,158
111,722,-968
-620,-13,-1922
-704,214,-1721
-726,130,-1387
-372,1198,-1173
-42,-80,-1614
821,-1259,-1778
507,-1147,-657
698,81,743
201,591,329
286,609,-958
-579,-54,-1879
-804,275,-1780
-819,-39,-1366
-460,1251,-1233
-374,-42,-1670
835,-1153,-1719
558,-1175,-663
759,-15,626
60,607,327
156,540,-858
-780,15,-1907
-862,325,-1758
-946,-17,-1464
-722,1229,-1192
-476,-74,-1657
599,-940,-1788
380,-1253,-642
612,-121,708
-76,624,341
119,443,-856
-960,80,-1907
-995,324,-1620
-786,-107,-1536
-1114,1382,-1303
-491,39,-1585
374,-1071,-1750
304,-1294,-780
445,-169,589
-294,759,458
138,421,-851
-1089,-27,-1924
-976,322,-1665
-1177,117,-1460
-940,1198,-1210
-610,46,-1614
493,-882,-1641
236,-1245,-886
571,-398,614
-357,624,388
187,612,-685
-1145,11,-1912
-933,74,-1747
-1028,140,-1530
-952,1307,-1112
-355,142,-1612
527,-1030,-1637
532,-1305,-919
907,-195,655
-89,513,341
370,726,-651
-806,-138,-1840
-651,158,-1778
-790,173,-1569
-739,1061,-1134
-195,279,-1577
665,-1054,-1659
628,-1247,-915
1044,-224,564
66,493,359
462,921,-536
-648,-136,-1821
-638,185,-1774
-679,-103,-1547
-661,1179,-1122
-177,81,-1514
720,-1016,-1672
484,-1116,-983
1097,-138,480
11,441,351
452,782,-488
-712,27,-1840
-519,177,-1860
-728,70,-1610
-607,950,-1149
-236,35,-1481
778,-1001,-1786
421,-1136,-921
1100,-50,597
-21,372,251
478,794,-562
-837,162,-1813
-476,121,-1811
-772,121,-1655
-515,987,-1102
-306,60,-1530
823,-1108,-1719
419,-1257,-798
972,-128,558
-46,612,222
488,704,-521
-987,197,-1834
-515,177,-1815
-737,-3,-1631
-519,1188,-1024
-275,-93,-1544
704,-993,-1692
421,-1419,-753
1028,-195,607
-167,868,218
554,577,-610
-993,156,-1811
-536,165,-1836
-751,173,-1633
-437,1218,-1071
-247,-314,-1561
780,-1005,-1614
366,-1327,-747
1198,-21,655
-314,835,203
644,392,-650
-1048,163,-1846
-527,80,-1856
-651,495,-1690
-290,1136,-1048
-275,-242,-1547
1067,-1360,-1590
199,-1223,-698
1145,58,718
-119,792,-1
562,646,-644
-964,72,-1953
-456,78,-1827
-878,447,-1569
-91,1001,-1050
-224,-290,-1653
1089,-1544,-1504
214,-970,-560
1153,214,640
-128,829,-54
499,448,-566
-995,128,-1868
-486,121,-2033
-915,544,-1627
-163,940,-972
-193,-585,-1616
1114,-1503,-1514
292,-849,-495
1179,261,714
-257,1009,-44
460,193,-798
-1065,220,-1858
-585,128,-1930
-890,585,-1651
-95,919,-1028
-298,-761,-1659
1253,-1401,-1401
206,-880,-435
1177,224,700
-277,1016,-109
325,286,-866
-919,249,-1940
-669,35,-1930
-1001,726,-1458
-162,724,-1091
-113,-771,-1758
1153,-1481,-1264
359,-687,-275
1054,355,689
-13,780,-247
17,341,-874
-735,240,-1926
-626,60,-1979
-985,796,-1432
-181,691,-1063
-11,-878,-1711
1083,-1518,-1309
454,-532,-117
972,439,667
89,753,-292
-89,150,-989
-689,320,-1832
-640,99,-2037
-921,815,-1436
-50,642,-1095
-185,-884,-1766
1167,-1497,-1239
495,-478,17
845,273,585
134,927,-357
-115,156,-1143
-648,222,-1817
-681,242,-1940
-886,788,-1419
-152,503,-1204
64,-1016,-1752
952,-1401,-1081
644,-283,27
794,271,470
185,991,-284
-300,-21,-1151
-536,300,-1912
-683,206,-1953
-833,942,-1298
-286,396,-1223
191,-1212,-1827
819,-1344,-1042
644,-253,201
573,503,523
310,772,-456
-566,33,-1276
-558,413,-1825
-694,0,-1889
-890,1015,-1301
-156,283,-1296
62,-991,-1793
878,-1536,-995
616,-230,304
404,528,458
93,806,-571
-837,-78,-1223
-1331,226,-1963
-1247,312,-1756
-1940,1241,-1380
-858,42,-1417
-1056,-1184,-1682
-386,-1421,-866
-281,-35,417
-1042,564,218
-370,515,-499
-2014,-62,-1452
-1774,17,-1508
-1764,587,-1672
-2151,1268,-1524
-1241,579,-1708
-909,-1665,-1858
-433,-1987,-558
-245,-206,530
-772,1141,105
-862,976,-884
-1530,-308,-1676
-1944,-103,-1889
-968,519,-1438
-2110,1743,-1360
-817,-130,-1387
-398,-1905,-1864
-238,-1266,-706
-341,-56,692
-1011,851,216
-681,181,-589
-1719,355,-1686
-2297,290,-1776
-1341,0,-1481
-2131,1128,-1223
-1524,17,-1405
-716,-1042,-1731
-743,-1319,-702
-400,-419,648
-966,1157,419
-1112,-13,-823
-1569,58,-1627
-2215,-50,-1864
-1366,712,-1438
-2523,1399,-1514
-856,-388,-1512
-743,-1313,-1733
-499,-1428,-452
-327,847,642
-499,259,-70
-1100,335,-983
-1231,-91,-1682
-2488,363,-2028
-1253,160,-1237
-2094,1212,-1514
-1311,132,-1590
-876,-1594,-1627
-521,-1424,-378
-712,288,388
-556,1132,-29
-1873,85,-1052
-1389,-407,-1368
-2213,107,-1981
-1911,921,-1467
-1789,1545,-1348
-1298,-560,-1395
-794,-2324,-1573
-632,-1022,-220
-1009,905,458
-1044,704,1
-1233,-173,-1163
-2110,486,-1842
-2330,452,-1899
-1520,204,-1134
-1965,899,-1417
-1044,-876,-1610
-708,-1834,-1036
-925,-1015,495
-1145,488,929
-1912,2646,-259
-2151,1996,-2965
-972,839,-4040
-1393,-2145,-1741
-1670,-2568,107
-571,-1881,222
-687,-257,-528
-1426,2043,142
-2030,1497,-480
-1569,700,-1616
-1959,525,-2006
-886,751,-1503
-1776,532,-1173
-1460,-1061,-769
