x,y,z
-11,40,-1036
-15,-48,-944
-15,0,-972
33,95,-1046
5,158,-1069
64,-44,-1030
33,-95,-966
93,-15,-940
23,134,-1005
101,99,-1063
48,17,-1116
134,-40,-987
103,21,-931
111,91,-977
169,154,-1136
107,-27,-1079
142,-150,-921
87,-81,-911
95,117,-1001
99,218,-1114
23,80,-1112
109,-64,-999
21,-76,-981
97,40,-958
15,191,-1069
68,81,-1015
27,-128,-950
-39,-101,-972
-33,31,-1003
-68,242,-1132
-13,48,-1108
-95,-33,-985
-11,-50,-897
-17,103,-985
11,212,-1136
-11,3,-1069
-23,-169,-923
-17,-105,-938
-103,109,-1036
-11,247,-1097
-124,78,-1095
31,-74,-985
-68,-3,-1020
0,99,-985
-9,187,-1098
66,-44,-1052
23,-206,-901
-11,-40,-913
-29,185,-1042
-62,212,-1104
9,-9,-1026
19,-111,-1015
-48,0,-972
89,163,-935
25,230,-1095
109,-54,-1081
-68,-218,-981
99,-121,-897
-48,204,-972
35,214,-1095
-81,11,-1124
54,-214,-981
-66,37,-1028
-31,234,-899
72,238,-1040
-74,-81,-1075
158,-216,-960
-109,-25,-999
-68,179,-921
17,152,-1177
25,5,-1114
19,-99,-915
-19,-1,-933
29,97,-1009
1,253,-1147
21,64,-1015
111,-191,-989
-50,-107,-991
93,81,-886
-109,247,-1180
130,80,-1091
-44,-162,-1003
39,-97,-923
-72,37,-1005
52,355,-1106
-37,-9,-1034
195,-52,-964
-183,-121,-1013
-5,78,-901
-78,206,-1179
39,3,-1015
-115,-66,-1124
-80,-107,-897
97,111,-876
-204,208,-1120
201,9,-1048
-62,-210,-1034
121,-9,-796
-244,122,-1007
113,191,-1138
-156,171,-1147
97,-187,-933
-165,-121,-981
115,25,-890
-138,325,-1173
105,50,-1015
-46,-130,-1044
121,-124,-938
-167,76,-927
54,140,-1050
37,304,-1143
-15,-162,-952
25,-74,-923
-46,-44,-1040
54,154,-1030
-60,195,-1106
204,-68,-972
-33,-66,-972
-312,-117,-804
308,126,-1165
-171,167,-1241
185,124,-977
-132,-89,-837
249,-78,-938
-191,101,-1102
201,89,-878
-3,89,-1247
-158,-152,-1056
122,-48,-806
-89,29,-1024
62,339,-1143
-40,-48,-1057
-54,11,-917
81,-128,-1097
-85,158,-987
119,-27,-858
-204,240,-985
341,-33,-1184
-384,-78,-1134
269,-214,-718
-347,329,-1270
320,40,-991
-218,244,-1034
87,-99,-913
-19,-58,-1136
251,-136,-936
-212,175,-999
-54,23,-985
-31,216,-1122
-64,-33,-1034
-11,-83,-981
3,-111,-1032
89,122,-1028
-76,236,-923
199,58,-977
-68,-87,-1145
56,-80,-876
72,109,-972
-179,21,-1050
-25,173,-1124
-97,-70,-1056
245,54,-989
-255,-23,-958
111,70,-843
19,95,-1223
191,76,-1073
-224,-37,-856
95,-85,-868
-232,189,-1161
204,85,-1075
-318,-50,-1024
242,-267,-940
-85,325,-1163
5,25,-825
-3,204,-1054
191,-195,-1194
-105,39,-935
80,-15,-759
-189,185,-1136
81,101,-1237
-173,-31,-1052
212,-103,-829
-177,-40,-1155
60,284,-874
46,37,-958
154,-29,-1147
-11,-132,-1040
-74,-5,-862
-68,259,-950
142,52,-1186
0,-5,-1061
-60,-185,-1040
5,183,-952
115,0,-913
-81,185,-1110
140,-140,-1009
-58,25,-1052
-1,-160,-866
-154,226,-1056
46,128,-1065
-19,80,-1069
-5,-109,-1026
95,40,-1011
9,-37,-923
-130,142,-999
-87,109,-1200
124,-60,-858
97,-111,-899
-476,162,-1046
400,58,-1071
-267,66,-1116
201,-132,-968
-191,175,-1091
122,5,-806
-201,273,-1011
431,-148,-1134
-286,-42,-1196
70,-242,-673
-128,390,-989
302,46,-1102
-335,46,-1204
242,-273,-847
-93,283,-1145
111,-40,-784
-206,335,-1112
232,-251,-1028
-68,169,-1169
-132,-284,-757
7,185,-972
-42,97,-1141
146,70,-1124
-87,-19,-972
193,-72,-1005
-85,99,-884
33,64,-960
-83,162,-1200
-54,-146,-841
-56,29,-897
-72,171,-1114
85,78,-1147
-11,-50,-1038
19,-39,-987
58,101,-808
-3,152,-1046
-19,64,-1212
-154,-74,-1022
109,-177,-735
-89,179,-1102
40,193,-1093
-60,-21,-1143
21,-124,-911
122,56,-1007
-33,97,-899
9,204,-999
199,-68,-1177
-3,-5,-1050
-31,-273,-819
-150,230,-1001
150,222,-1065
46,87,-1204
33,-126,-931
-33,-99,-1009
-42,31,-845
89,302,-1056
-48,0,-1186
-56,-68,-983
152,-130,-847
-66,261,-938
113,56,-1073
-195,-99,-1227
-15,-3,-950
117,140,-985
-236,148,-927
89,146,-979
62,-267,-1212
3,13,-1009
21,-76,-786
-37,355,-866
-17,130,-1159
-39,-222,-1300
-121,-50,-927
105,93,-1036
5,101,-972
-68,269,-866
113,-81,-1229
-31,-21,-1081
44,-310,-886
-245,302,-895
339,175,-1024
-76,97,-1391
5,-208,-759
66,35,-1016
40,-23,-868
89,226,-1089
-152,81,-1212
171,-163,-913
-107,-132,-1005
-33,21,-784
-1,206,-1022
66,247,-1241
-103,126,-1370
-111,-302,-831
538,-286,-452
-398,386,-1163
152,452,-1155
-242,-25,-1251
208,-484,-866
-72,-226,-966
27,212,-780
-60,525,-1075
132,284,-1305
-9,-472,-1069
-39,-292,-669
-81,322,-933
66,357,-1243
-52,324,-1288
175,-435,-815
-206,-392,-800
189,191,-899
-7,359,-1206
-58,357,-1260
-62,-404,-985
259,-269,-845
-212,267,-979
115,167,-827
15,240,-1288
-113,-121,-1067
249,-72,-1020
-355,-183,-931
-62,136,-936
232,9,-1124
-46,318,-1071
-277,-132,-970
156,156,-964
35,-308,-983
33,163,-1015
-140,169,-999
234,76,-1056
-493,13,-952
314,-52,-921
-103,0,-1311
165,66,-979
-337,60,-974
335,74,-839
-64,-91,-1085
97,-29,-1011
-87,195,-1089
306,-76,-901
-398,64,-1042
140,48,-972
-35,74,-1186
68,58,-1001
-341,58,-1030
302,-80,-858
15,-5,-1085
31,-33,-964
-117,327,-1112
187,-99,-862
-398,-81,-1081
-5,39,-1018
7,56,-1138
-5,230,-897
-144,68,-1093
-177,-156,-921
249,-144,-1048
-290,91,-1075
304,267,-1032
-78,-68,-1024
-29,-175,-854
23,60,-1056
199,85,-1126
-136,327,-1063
128,-138,-952
-91,-44,-1016
167,-136,-936
-140,265,-1132
132,189,-970
56,-242,-897
-197,-48,-913
78,158,-1145
-85,189,-1122
115,54,-1075
-245,-81,-1038
146,-210,-741
-19,146,-985
310,316,-1077
-60,156,-1262
-247,-448,-796
17,-50,-878
58,242,-1161
-81,402,-1190
-19,-15,-1061
27,-193,-862
142,-204,-913
62,320,-1126
91,111,-979
-109,3,-1034
89,-261,-833
-109,13,-1179
-193,281,-938
122,111,-1208
-78,-31,-1097
191,-228,-726
-146,111,-940
74,357,-958
-68,7,-1227
265,-48,-1013
-318,-290,-1067
103,-130,-759
35,335,-1032
48,286,-1221
-249,70,-1048
132,-314,-864
-23,9,-1167
29,37,-743
23,351,-1180
-19,259,-1216
-9,-452,-862
-126,-85,-796
99,39,-1059
-105,357,-1342
-31,52,-1034
-46,-146,-894
111,-1,-923
68,17,-909
-204,392,-1171
15,-48,-1165
195,-70,-966
-185,-349,-933
-23,318,-868
173,44,-1184
-105,214,-1155
199,-167,-878
-189,-44,-1005
78,124,-901
-54,103,-1282
-163,80,-888
277,-134,-938
-384,-58,-1052
183,177,-882
0,-44,-1061
130,236,-1212
-204,-103,-1138
-60,-103,-786
-17,-48,-892
50,253,-1120
42,204,-1091
-89,-189,-1132
-277,-85,-931
245,-99,-829
-25,277,-1218
-240,185,-1052
46,-72,-936
158,-126,-983
-33,130,-1016
-23,140,-1110
21,-33,-989
89,-3,-1042
105,-39,-942
-232,21,-936
62,150,-1180
-17,13,-1120
142,13,-923
-70,13,-958
-87,74,-868
140,19,-1198
115,21,-917
46,-76,-1026
-300,-91,-923
171,275,-925
-140,199,-1200
185,-64,-1073
-448,-185,-1038
363,40,-870
-179,212,-1091
187,105,-929
-3,-72,-1056
83,-37,-1050
-187,-31,-890
-89,103,-1003
-40,44,-1272
-37,-54,-1069
50,245,-899
7,-56,-794
3,214,-1186
-138,-117,-1112
169,-126,-954
58,115,-1048
-93,-44,-895
-74,142,-1001
66,19,-1083
48,31,-1143
70,85,-1075
-105,-27,-749
224,134,-1022
-85,64,-1167
40,-80,-1007
124,19,-944
105,-85,-940
-353,189,-1116
80,-13,-958
107,5,-1130
95,-25,-995
-218,21,-886
-39,259,-979
169,46,-1057
74,-89,-1151
-27,-19,-991
-300,-91,-800
40,265,-1059
-27,111,-1122
144,-130,-1110
-163,-50,-1046
-111,15,-884
216,171,-954
-56,142,-1087
89,-95,-1182
83,7,-938
-187,-62,-810
74,78,-1057
3,111,-1221
-62,11,-1069
163,-54,-977
-144,74,-864
177,80,-995
-255,39,-1098
306,-91,-1126
-167,115,-1061
-76,-165,-772
-269,247,-1005
296,89,-1040
-107,95,-1243
152,-140,-1009
-402,-29,-866
316,165,-872
-138,134,-1247
134,-9,-1032
-3,17,-964
-95,-130,-849
-212,187,-1141
80,54,-1009
89,35,-1200
-78,-134,-956
-251,238,-903
296,60,-911
21,40,-1210
62,-179,-1056
-23,-9,-936
-109,-39,-839
19,273,-1057
17,35,-1050
165,95,-1204
-132,-183,-923
85,134,-837
27,46,-927
111,29,-1249
-189,-74,-1085
288,-25,-895
-261,11,-903
208,60,-931
-156,181,-1165
251,-113,-1139
-244,25,-1057
111,185,-804
113,-124,-936
-167,60,-1177
167,76,-1036
-11,124,-1073
-58,-218,-827
-101,31,-923
68,19,-1093
5,199,-1260
-115,7,-1020
154,-35,-870
-183,5,-792
103,203,-1091
13,140,-1323
-15,-230,-950
-35,-70,-815
80,-126,-776
-76,450,-1274
-208,171,-1249
76,-144,-997
33,-300,-884
-66,144,-819
122,185,-976
109,314,-1272
167,-206,-1009
7,-19,-936
-138,-308,-714
89,230,-1198
-187,357,-1212
130,-89,-1071
-99,-33,-974
91,-160,-804
-138,368,-1020
359,115,-1120
-83,-105,-1011
19,-277,-858
-64,21,-888
15,253,-1163
-212,351,-1159
310,-214,-1032
-81,-160,-1032
-236,21,-790
179,306,-923
15,117,-1309
154,-105,-1141
-134,-193,-833
-78,15,-614
347,292,-1223
-390,76,-1266
257,-142,-1013
-126,-7,-1016
85,58,-732
-56,257,-1071
23,95,-1208
27,0,-1139
40,-251,-788
-117,-19,-786
33,204,-1212
-197,214,-1212
210,-39,-944
122,-183,-1003
-396,121,-851
320,107,-938
91,58,-1276
-44,-27,-1112
72,0,-882
-179,115,-669
341,9,-1237
-499,50,-1292
415,-226,-849
-203,245,-1061
-60,150,-915
-181,-91,-919
431,-50,-1186
-314,187,-1104
392,-78,-745
-325,19,-853
214,-25,-1122
-404,296,-1262
378,-7,-958
-370,21,-1132
195,-220,-745
-220,181,-1091
288,144,-1044
64,23,-1122
-56,-197,-817
-1,-117,-903
-68,308,-1157
-158,240,-1095
431,-74,-1145
-265,-189,-1020
-113,46,-692
199,162,-931
167,214,-1423
58,-78,-1057
72,-320,-856
-245,-146,-560
388,447,-1184
-562,329,-1374
493,-126,-979
-341,-474,-997
199,44,-694
-80,452,-903
44,162,-1288
-42,52,-1204
111,-372,-952
-154,-224,-726
0,134,-1015
-93,491,-1315
173,128,-1057
-134,-286,-901
167,-40,-806
-109,210,-1100
-158,42,-1120
136,33,-1235
-52,-99,-876
91,-15,-714
-318,80,-1036
232,226,-1180
-25,66,-1309
-165,-251,-903
-85,189,-823
335,15,-968
-103,185,-1138
103,7,-966
89,-1,-1073
126,-124,-907
-255,-76,-985
-42,111,-1057
122,284,-1399
-148,-33,-804
281,-62,-745
-450,1,-1054
411,152,-1196
-443,308,-1046
242,-247,-796
-15,-130,-1296
-21,-244,-925
-247,255,-782
339,347,-1157
-199,56,-1132
269,-150,-1005
-349,-68,-958
380,-95,-895
-312,415,-1108
292,134,-888
-220,-31,-1239
5,-308,-929
-97,81,-1061
99,191,-1022
-105,15,-936
232,-124,-1057
-234,191,-1020
249,80,-970
33,115,-1001
154,-115,-985
-365,-191,-1198
177,234,-739
-50,203,-1159
60,160,-1260
-191,-325,-874
199,-169,-909
-87,290,-1054
240,177,-1020
-253,78,-1167
146,-179,-851
-85,-142,-1020
48,197,-886
-226,222,-1171
5,70,-1122
224,-183,-897
-136,-201,-1079
-191,275,-757
339,-9,-993
5,437,-1333
-27,-101,-1102
-269,-407,-827
204,-76,-706
-163,298,-1315
9,528,-1141
-122,-171,-1104
35,-322,-936
68,81,-796
83,35,-1050
-128,406,-1145
-74,-25,-1036
42,-290,-1005
25,-1,-929
-117,101,-997
5,363,-1214
-35,54,-968
142,-214,-956
-44,17,-958
222,-15,-948
-322,251,-1038
548,134,-1040
-357,-220,-1280
171,-165,-675
-44,-3,-1003
158,394,-1169
-101,64,-1020
-23,-72,-868
113,-95,-1102
142,99,-1093
-173,15,-700
302,101,-1044
-366,-101,-1239
220,181,-776
-197,-27,-1085
212,121,-1206
-290,-224,-1079
115,17,-595
89,80,-894
-3,398,-1229
-288,121,-1054
343,-1,-1147
-193,-406,-1182
284,-140,-798
-310,238,-901
160,245,-1038
-50,23,-1163
-234,-163,-823
294,-80,-1036
-80,255,-1249
-58,111,-905
142,138,-942
-101,-255,-813
87,17,-964
-58,331,-1079
1,121,-1337
-31,-89,-1180
-146,-212,-757
279,-156,-790
40,306,-1167
-165,124,-1036
253,261,-1157
-203,-244,-960
115,-220,-843
-134,208,-958
214,160,-1073
-370,462,-1350
218,-511,-821
19,19,-1069
-25,-99,-872
-5,347,-1044
35,230,-1050
-105,-181,-1108
1,-368,-936
56,201,-936
-259,283,-991
281,382,-1169
-204,-185,-1007
249,-206,-909
-240,13,-909
226,-48,-1122
-111,351,-1100
101,-245,-864
-117,-35,-1108
44,44,-925
95,271,-1116
56,167,-1097
-42,-191,-929
48,56,-964
21,3,-948
101,156,-1130
-62,99,-1106
-124,-372,-798
7,99,-1028
-25,66,-1018
11,206,-1192
-11,93,-1009
95,-177,-800
-44,105,-1104
-269,1,-917
76,56,-1136
-85,302,-1151
-179,-314,-882
-251,-52,-968
-58,15,-923
-33,210,-1255
-122,210,-1077
-466,-99,-843
78,-68,-919
-417,132,-1151
-1,76,-1067
-306,101,-985
-382,-277,-819
-95,132,-1114
-441,50,-960
-216,142,-1194
-292,-56,-1151
-257,-85,-839
-538,101,-868
-244,267,-987
-298,44,-1216
-251,-80,-1147
-630,-130,-862
-160,-39,-860
-421,232,-1079
-286,83,-1112
-345,-42,-1005
-302,-136,-925
-437,58,-940
-275,244,-1007
-277,204,-1264
-224,-226,-1075
-378,-210,-722
-197,-181,-772
-536,564,-1112
-162,363,-1337
-279,-160,-1235
-210,-513,-864
-357,-140,-726
-195,538,-841
-167,396,-1268
-124,-191,-1220
-370,-345,-862
-142,-247,-780
-392,398,-989
-134,347,-1138
-226,-25,-1202
-160,-181,-946
-288,-167,-866
-140,288,-911
-124,56,-1218
-152,76,-1112
-124,-222,-866
-156,-177,-849
-253,335,-1044
-3,171,-1216
15,13,-1159
130,-173,-837
76,-1,-841
115,263,-944
314,80,-1165
146,-40,-1173
247,-195,-935
160,-111,-966
81,290,-938
171,191,-1138
158,-58,-1114
66,-121,-962
52,-52,-915
-9,357,-1001
99,128,-1128
-25,-15,-1042
27,-245,-833
-91,-191,-888
-109,312,-1003
-72,240,-1202
-81,-27,-1130
-87,-146,-960
-148,-154,-884
-76,273,-933
-76,158,-1161
-119,156,-1120
-158,-169,-954
-99,-244,-907
-136,230,-1030
-42,251,-1190
-105,-5,-1087
-35,-175,-864
-44,0,-929
-44,353,-1091
35,64,-1192
-50,-142,-1054
-33,-255,-815
-27,68,-868
-138,482,-1091
56,185,-1317
-78,-335,-1157
66,-283,-774
-85,122,-812
15,478,-1028
0,109,-1247
-7,-253,-1040
-87,-306,-829
-9,-11,-843
-93,448,-1073
11,220,-1216
-68,-152,-1061
0,-230,-839
-66,44,-895
-25,298,-1034
15,142,-1157
11,-91,-1081
-39,-216,-858
-1,-58,-858
-44,302,-1048
35,206,-1259
3,-54,-1128
5,-165,-856
81,3,-870
-70,269,-999
121,146,-1163
-19,7,-1122
-19,-255,-913
78,-83,-901
-91,238,-1040
115,255,-1165
-68,-50,-1151
115,-220,-858
-31,25,-948
7,261,-1003
60,122,-1128
13,-68,-1065
-64,-214,-890
1,-21,-903
-46,288,-1081
27,146,-1198
-11,-111,-1061
-68,-167,-839
15,124,-938
-62,279,-1091
1,29,-1130
-23,-99,-1022
-134,-216,-862
-9,72,-919
-87,292,-1102
15,117,-1157
-1,-154,-1030
-46,-144,-827
35,165,-954
-66,286,-1124
72,13,-1120
-7,-78,-1005
-97,-195,-831
35,111,-944
-68,296,-1149
85,87,-1159
-11,-132,-1018
-9,-158,-786
-21,181,-962
-15,242,-1108
15,27,-1138
-7,-132,-999
-39,-177,-839
-58,99,-938
23,306,-1124
15,74,-1192
31,-115,-1001
-1,-187,-806
7,173,-938
-3,251,-1141
7,15,-1136
33,-115,-981
-58,-204,-858
-25,111,-938
27,288,-1141
-3,39,-1167
44,-111,-1001
-76,-165,-821
44,175,-944
-3,247,-1139
-7,-3,-1122
39,-99,-981
-58,-199,-866
-1,124,-952
9,275,-1163
40,31,-1157
-7,-115,-997
-48,-126,-823
25,210,-958
-7,206,-1141
33,-21,-1091
-33,-128,-950
5,-130,-870
-111,158,-985
83,257,-1143
5,-27,-1149
9,-126,-960
-54,-52,-839
-21,226,-977
31,203,-1143
-33,-42,-1106
19,-165,-913
-31,-101,-895
-95,195,-1024
76,273,-1169
-29,-52,-1104
66,-162,-917
-113,-17,-870
21,253,-999
-27,187,-1169
-1,-56,-1065
23,-177,-888
-50,-85,-866
-54,220,-1022
11,242,-1184
33,-68,-1122
21,-163,-907
-80,-7,-858
-23,263,-1018
-7,146,-1169
5,-40,-1071
-19,-195,-899
-5,-48,-868
-95,216,-1048
21,226,-1194
-11,-66,-1114
-17,-156,-903
-58,23,-872
-97,210,-1022
-13,154,-1173
-124,-44,-1091
-33,-146,-874
-11,-83,-878
-111,191,-1005
54,210,-1161
-103,-23,-1124
-298,-156,-870
-415,0,-987
-700,240,-1046
-288,44,-958
-1337,50,-1354
-870,-210,-886
-1481,-48,-882
-1155,119,-866
-1475,333,-1262
-1243,-126,-1151
-1253,-261,-829
-1471,263,-895
-1270,234,-895
-1311,-60,-1274
-962,-281,-970
-1624,25,-981
-1003,-9,-878
-1399,351,-1292
-691,144,-1266
-1260,-119,-1085
-958,-454,-659
-1052,300,-909
-927,794,-1499
-683,95,-1333
-1013,-997,-866
-767,-609,-343
-940,763,-913
-872,1223,-1315
-1124,-351,-1479
-897,-1190,-1003
-1098,-382,-552
-1262,1093,-763
-1221,548,-1128
-1177,-388,-1407
-1087,-431,-1106
-1469,119,-774
-1362,-31,-675
-1339,-113,-1149
-1079,156,-1225
-1333,382,-1052
-1473,-119,-778
-1227,-501,-864
-1097,97,-1167
-1317,499,-1102
-1405,244,-1059
-1210,-552,-825
-1200,-171,-991
-1171,665,-987
-1342,76,-1296
-940,-368,-1126
-1134,-316,-897
-1180,530,-632
-1313,370,-1081
-1044,-165,-1329
-1229,-499,-1218
-1421,80,-732
-1311,162,-772
-1206,269,-1260
-1247,74,-1286
-1413,13,-1024
-1329,-482,-815
-1514,-13,-979
-995,509,-1173
-1344,329,-1249
-1442,-562,-849
-1321,-612,-761
-1389,448,-954
-1393,851,-1411
-1547,-283,-1372
-1460,-841,-899
-1305,-162,-616
-1739,987,-958
-1407,515,-1245
-1292,-661,-1409
-1177,-710,-892
-1405,210,-659
-1407,636,-815
-1237,433,-1266
-1335,-433,-1362
-1586,-156,-1020
-1126,-378,-642
-1739,445,-1026
-1145,503,-1198
-1647,242,-1286
-1143,-527,-733
-1325,-370,-772
-1167,361,-1046
-1491,612,-1286
-1368,-165,-1218
-1210,-612,-792
-1098,-150,-792
-1423,755,-870
-1590,421,-1243
-1116,-406,-1182
-1216,-675,-1028
-1434,353,-704
-1536,339,-927
-1255,-269,-1300
-1227,-13,-1333
-1301,-5,-804
-1538,130,-804
-1376,35,-956
-1311,-204,-1366
-1405,468,-1003
-1395,-509,-831
-1419,-203,-960
-1333,15,-1165
-1647,634,-860
-1460,-89,-1145
-1095,-234,-1264
-1467,-210,-1048
-1350,271,-665
-1503,76,-1016
-1380,-173,-1143
-1329,130,-1210
-1467,165,-858
-1686,87,-1020
-1173,-546,-1059
-1022,443,-995
-1206,296,-1091
-1315,-212,-1032
-847,-302,-854
-739,290,-966
-1052,400,-1167
-632,-324,-972
-691,-115,-1024
-325,-37,-993
-630,689,-897
-39,-464,-1011
-406,353,-1202
-27,-544,-1087
-283,530,-890
160,-245,-845
103,81,-1192
89,130,-970
31,-177,-942
286,134,-780
58,-201,-1108
406,472,-1159
-17,-281,-964
146,-81,-983
146,37,-890
691,472,-884
337,-204,-1057
411,150,-1225
1054,-150,-749
1067,-46,-1015
1711,493,-880
866,-546,-1317
2028,478,-985
1089,245,-862
1832,-624,-1298
1378,829,-847
1493,-564,-929
1102,577,-1403
1372,-121,-1059
1190,-242,-708
739,899,-1221
1272,-427,-1095
1110,-85,-1071
835,74,-730
1044,1,-944
1030,208,-948
1083,-95,-927
837,437,-1081
1018,-316,-884
741,76,-1083
792,-245,-1130
739,452,-1132
737,35,-958
636,-115,-1071
921,-91,-1089
784,185,-1050
964,456,-1098
1264,-333,-792
1050,35,-960
1346,-60,-911
874,638,-1046
1257,-478,-872
1132,68,-1171
1452,-283,-950
1036,646,-1016
1157,-171,-1098
1489,206,-1106
1220,5,-1020
1311,111,-880
1065,-52,-1026
1395,-183,-1071
1247,119,-1001
1056,253,-929
966,-210,-1024
1272,-224,-872
1188,91,-944
1370,404,-913
851,3,-1069
1417,-365,-938
1360,370,-933
1348,214,-999
1048,253,-1071
1596,-569,-1077
1143,372,-1059
1239,-60,-936
1284,-148,-1050
1210,107,-1046
1518,-44,-956
1272,265,-847
1220,-415,-1028
1467,400,-1087
1331,175,-1032
1479,404,-954
1313,-306,-1157
1534,-413,-958
1481,579,-1009
1871,357,-942
946,-62,-1253
1834,-728,-815
1264,353,-1042
1503,448,-1016
1046,113,-1091
1631,-689,-925
1214,331,-987
1378,472,-1018
1407,11,-1075
1282,-337,-1056
1493,-111,-952
1339,542,-882
1300,-56,-1069
1467,-165,-1067
1175,185,-1052
1491,52,-915
1007,31,-1157
1358,-386,-1007
1196,392,-962
1378,324,-831
1063,-40,-1196
1532,-257,-938
1173,216,-993
1462,337,-940
1048,7,-1186
1573,-355,-925
1333,185,-936
1257,203,-952
1290,50,-1061
1553,-89,-1020
1342,150,-987
1276,150,-882
1171,-52,-1108
1520,-81,-1087
1114,361,-1015
1257,177,-872
927,-171,-1100
1274,-353,-958
927,251,-974
1093,355,-897
784,-218,-1098
970,-269,-985
739,277,-946
806,370,-897
650,-21,-1167
796,-195,-1052
712,44,-935
673,146,-950
655,-13,-1122
763,-42,-1028
552,56,-989
532,-21,-954
407,-95,-1050
628,42,-1013
402,271,-1110
452,128,-1018
339,-197,-1024
515,-56,-940
404,279,-1034
359,212,-976
368,-199,-989
257,-130,-1032
245,119,-1022
181,247,-938
230,-44,-1009
206,-21,-1048
183,-17,-958
111,122,-894
154,7,-976
212,160,-1001
117,9,-972
62,-40,-884
72,-70,-946
109,109,-997
169,179,-1026
40,11,-952
185,-242,-895
103,-9,-911
222,156,-942
138,236,-894
165,-70,-905
169,-70,-938
107,76,-927
134,144,-843
78,52,-876
224,-23,-923
62,-37,-894
140,15,-702
146,-15,-792
193,126,-845
156,68,-794
64,-40,-646
136,15,-720
119,126,-798
105,191,-778
70,-37,-669
89,-167,-653
122,5,-650
107,109,-663
144,93,-646
64,-78,-730
97,-21,-685
29,76,-685
60,136,-702
93,35,-808
103,-3,-772
89,-15,-726
40,-3,-683
136,29,-782
115,95,-851
81,-15,-810
-11,-60,-755
17,-19,-798
33,138,-894
-19,146,-907
64,-64,-825
5,-85,-794
58,39,-819
35,119,-888
89,62,-890
66,-85,-884
-29,-78,-796
35,31,-808
-3,40,-933
19,54,-936
0,-27,-856
40,-37,-790
-15,33,-815
42,56,-837
87,113,-921
3,-3,-856
-1,-60,-771
-27,46,-767
40,132,-899
-31,101,-933
-5,-64,-796
3,-31,-716
-60,142,-755
27,146,-808
-95,33,-874
-23,-25,-743
-169,-46,-657
-122,150,-702
-142,105,-812
-134,56,-794
-85,17,-714
-144,-52,-653
-107,72,-646
-74,56,-691
-25,109,-794
-62,-19,-749
-72,-78,-610
-37,60,-634
-21,169,-813
44,95,-845
-11,-97,-772
107,-105,-696
42,136,-722
89,136,-784
113,58,-864
33,-74,-831
60,-83,-702
9,74,-720
25,126,-868
-5,58,-892
46,-52,-798
21,-48,-733
29,-5,-696
105,52,-778
74,66,-872
93,-13,-839
-31,-103,-696
103,-17,-694
-5,130,-856
44,70,-839
35,-56,-800
23,-48,-702
15,113,-651
89,91,-702
85,60,-802
11,-40,-759
27,-54,-609
0,35,-634
-17,148,-732
19,121,-763
-58,-17,-732
54,-39,-651
-72,-13,-628
37,52,-685
21,165,-798
7,21,-772
-39,-89,-655
-35,25,-632
-7,163,-790
-72,146,-810
3,-60,-761
-62,-109,-712
-25,91,-681
-13,105,-735
-25,107,-776
-21,-40,-800
-99,-119,-685
-23,42,-700
-66,134,-798
-23,132,-833
-25,-19,-806
-25,-72,-737
1,-40,-698
3,50,-720
44,160,-819
-29,-39,-806
-39,-109,-698
-68,25,-702
0,124,-776
-27,171,-794
-50,-39,-771
50,-119,-702
-56,40,-671
87,111,-687
23,134,-772
27,-42,-759
-33,-111,-650
-11,15,-665
-35,179,-784
5,146,-769
19,-3,-726
-25,-78,-692
54,3,-626
-1,136,-692
62,132,-743
5,-5,-759
-35,-121,-646
-11,-35,-663
-31,122,-772
3,212,-771
-72,21,-749
56,-93,-687
-66,3,-692
58,95,-669
46,124,-769
-48,-50,-774
-15,-148,-663
-33,-31,-659
-21,177,-794
-21,187,-821
-3,-39,-757
-19,-144,-702
-29,-35,-685
78,136,-712
-7,146,-790
50,-31,-819
-66,-165,-720
-5,-7,-659
-9,191,-800
-17,121,-772
3,-50,-767
-17,-144,-722
-13,85,-677
13,76,-751
21,117,-784
-42,3,-743
5,-85,-655
-62,40,-700
-11,160,-726
-7,101,-784
-56,-44,-769
68,-52,-708
-37,-11,-663
5,122,-696
99,140,-794
-42,39,-776
11,-113,-659
-40,-27,-687
-19,136,-800
-21,169,-837
13,40,-759
0,-68,-681
-21,25,-681
60,-3,-708
-50,136,-759
37,-52,-759
-78,-97,-698
-27,29,-691
-66,220,-755
0,140,-763
-68,-64,-798
-3,-156,-691
-13,-33,-646
-5,185,-712
107,177,-813
-46,3,-774
0,-119,-609
0,-54,-663
-35,44,-778
0,148,-737
3,-27,-776
-19,39,-763
-11,27,-628
95,13,-712
-48,62,-790
91,-85,-767
-48,-48,-706
-50,115,-694
64,150,-800
-85,158,-827
31,-19,-737
9,-169,-735
-37,37,-681
17,142,-728
5,201,-798
5,-19,-790
-56,-195,-749
21,-25,-651
-42,140,-757
-1,220,-831
9,5,-774
56,-162,-675
-76,13,-724
70,9,-704
29,175,-771
-60,27,-749
-11,-87,-648
-52,29,-650
-23,-3,-782
-54,105,-755
0,80,-718
-5,-56,-716
-46,11,-648
76,80,-646
-9,81,-813
78,-29,-774
-54,-107,-669
-56,39,-671
15,140,-782
-54,142,-761
0,5,-788
-37,-85,-722
11,54,-630
-7,39,-765
23,95,-864
27,-25,-722
-68,-64,-730
39,25,-741
-39,64,-790
-21,115,-815
-50,107,-810
87,-105,-745
-48,-33,-692
-7,109,-644
83,78,-835
-87,46,-819
46,-156,-593
-74,35,-673
21,70,-829
-56,128,-788
-13,-5,-679
