x,y,z
-632,386,-1044
353,-19,-841
146,-509,-1280
-437,95,-960
-136,327,-931
60,62,-1036
-23,-27,-1198
-58,-64,-895
-199,191,-876
208,-48,-931
-325,245,-1212
-370,-3,-1085
117,-366,-944
-542,-31,-970
-290,306,-1030
-212,257,-1022
-64,19,-886
-203,-35,-1233
-425,-197,-993
-70,-121,-776
-87,398,-936
-238,296,-1223
-628,-331,-1081
-160,-259,-882
-189,130,-1138
-593,173,-1157
-370,273,-778
-99,-109,-948
-560,128,-1221
-56,-91,-1011
-507,-29,-868
-310,-89,-995
-591,-21,-964
-142,173,-897
-505,329,-1309
-335,-318,-1016
-519,-19,-880
-109,-115,-841
-376,327,-1186
-232,253,-1073
-230,40,-1050
-372,-273,-964
-183,-370,-815
-160,173,-1030
-560,540,-1249
-179,15,-1114
-146,-134,-929
-199,-234,-868
-165,181,-1022
-175,230,-999
-103,58,-1059
-72,-64,-1005
-119,-244,-895
-62,111,-938
-33,283,-1102
17,44,-1171
99,-50,-1026
-25,-117,-872
156,-5,-972
107,271,-1083
-35,111,-1081
111,-85,-1007
-74,-368,-970
195,152,-993
-228,388,-1009
97,80,-1077
64,-72,-1077
-39,-177,-886
70,15,-940
21,245,-1001
-74,136,-1089
-19,-109,-995
-103,-318,-913
-21,52,-1013
-173,370,-1116
-101,222,-1097
15,-68,-1052
-121,-214,-960
9,-25,-958
27,238,-976
-85,218,-1077
29,-130,-1030
-208,-281,-985
81,115,-993
-140,292,-1061
-68,111,-1056
37,-70,-1042
-91,-60,-979
7,117,-985
107,91,-1013
-64,85,-1005
42,-134,-987
-208,-152,-948
105,165,-983
-99,191,-1167
-66,17,-976
42,-56,-985
-138,-48,-946
74,105,-964
72,128,-1030
-76,175,-1016
13,-107,-1065
-76,-292,-935
-42,136,-989
-35,290,-1112
-21,62,-997
-58,-91,-1036
-42,-37,-950
-39,25,-1042
150,216,-1032
-89,150,-983
117,-58,-1038
-76,-249,-977
19,-9,-958
0,421,-1069
-21,44,-1085
15,-119,-1061
-80,-91,-929
-35,-1,-1018
119,283,-1007
-23,130,-1003
19,-74,-1024
-46,-240,-983
27,-40,-989
-9,427,-1009
-33,-3,-1071
37,-109,-1052
-74,-89,-950
-23,40,-1050
19,251,-1018
-5,3,-1015
42,-64,-1018
-115,-146,-977
85,93,-1009
-54,306,-1069
-21,-23,-1098
-58,-58,-977
13,-111,-950
-72,103,-1065
64,191,-1026
-78,56,-999
95,-99,-1011
-76,-222,-1003
-56,226,-956
64,257,-1079
-66,7,-1095
9,-68,-936
-17,-40,-976
-68,83,-1069
113,128,-1044
-134,29,-952
111,-56,-979
-44,-216,-1030
-70,185,-944
33,308,-1085
13,-25,-1112
-21,-126,-958
-11,-5,-925
-56,93,-1093
19,189,-1028
-19,-44,-989
-15,-101,-979
-27,-83,-1030
-29,87,-1018
-33,359,-1057
-1,-15,-1093
72,-158,-952
-15,25,-954
-33,117,-1100
-11,175,-1003
11,-72,-1001
-25,-136,-983
-44,-17,-997
-21,165,-1042
-3,275,-1077
0,-23,-1069
31,-99,-909
89,-46,-964
-50,173,-1065
46,126,-1015
-76,9,-999
25,-203,-989
-56,-66,-1022
-76,308,-983
56,165,-1095
-3,-15,-1061
17,-76,-925
70,-80,-1007
-50,201,-1034
78,64,-1016
-48,35,-1003
-27,-169,-987
31,-115,-1026
-99,310,-1022
0,183,-1083
66,-37,-1054
-44,-105,-911
146,-19,-991
-27,195,-1044
66,83,-1036
-29,-78,-1005
-81,-136,-958
66,5,-1011
-95,195,-1112
-37,261,-1020
80,-148,-1020
-13,-103,-936
99,60,-948
78,175,-1022
-9,130,-1056
-23,-119,-1054
-64,-175,-923
7,64,-956
-87,187,-1095
-15,206,-1067
-58,-107,-1034
-48,-40,-944
1,3,-997
78,150,-1038
-72,181,-981
11,-87,-1028
-15,-181,-970
-44,-7,-1015
-119,304,-1034
-255,179,-1050
-370,-240,-1089
-796,-183,-1065
-396,13,-825
-981,406,-1147
-911,91,-1128
-1300,-162,-944
-1093,-245,-792
-1098,62,-1028
-1518,456,-1120
-1108,-91,-954
-1270,-70,-1085
-1319,-37,-790
-1344,27,-1028
-1130,15,-1073
-1255,-39,-1098
-1126,81,-929
-1423,-17,-1079
-979,-21,-1218
-1079,191,-1167
-1059,31,-983
-1015,-138,-991
-1087,46,-1069
-730,318,-1165
-841,132,-1190
-825,-495,-776
-858,-366,-732
-913,380,-917
-866,726,-1200
-968,-121,-1253
-1022,-724,-919
-1009,-87,-923
-1128,489,-772
-1274,208,-1063
-919,-156,-1110
-1313,-140,-1013
-1136,107,-839
-1583,-140,-915
-1257,-160,-1001
-1239,154,-1069
-1339,448,-958
-1518,15,-1077
-1216,-505,-1005
-1300,-126,-987
-1294,564,-1038
-1389,253,-1091
-1264,-288,-1097
-1163,-372,-1007
-1456,439,-1069
-1216,398,-1177
-1141,-353,-1163
-1116,-126,-987
-1249,300,-851
-1391,378,-1204
-1075,-308,-1106
-1155,-603,-977
-1458,331,-864
-1368,269,-1097
-1341,138,-1221
-1321,-113,-948
-1309,-83,-974
-1514,101,-1054
-1477,-130,-991
-845,-76,-1048
-1475,495,-1042
-1479,-187,-913
-1147,-404,-817
-1251,-80,-897
-1680,302,-1286
-1411,325,-1106
-1415,-534,-1026
-1278,9,-839
-1610,320,-899
-1577,353,-1179
-1339,-347,-1100
-1257,-271,-1009
-1446,376,-935
-1565,85,-1030
-1112,105,-1016
-1292,-169,-950
-1378,165,-1077
-1270,162,-1046
-1735,-167,-1188
-1091,-105,-923
-1624,437,-1184
-1370,-50,-890
-1157,-226,-972
-1155,-281,-1106
-1583,743,-1141
-1278,206,-1030
-1057,-532,-901
-1264,-228,-933
-1487,183,-1052
-1491,448,-1194
-1327,-115,-1030
-1262,-548,-743
-1278,530,-946
-1518,5,-1153
-1376,113,-1097
-985,-556,-1056
-1643,376,-1097
-1241,325,-919
-1389,-402,-1022
-1487,-220,-1009
-1409,339,-1122
-1518,33,-991
-1522,-140,-890
-1177,-314,-1098
-2090,472,-1165
-1346,454,-884
-1352,-437,-1167
-1688,-134,-1063
-1512,343,-938
-1196,-83,-884
-1727,-5,-1059
-1204,-195,-1104
-1270,569,-1069
-1670,-68,-1016
-1434,-448,-874
-1132,124,-1173
-1614,505,-1145
-1423,31,-1050
-1372,-599,-823
-1030,117,-1136
-1499,517,-999
-1464,-81,-1022
-1095,-249,-884
-1214,-21,-1188
-1161,144,-870
-1350,257,-983
-1424,-27,-1180
-1087,-368,-1046
-1313,-35,-806
-1501,-48,-966
-1604,409,-1073
-1360,-68,-1196
-1147,-37,-899
-1337,56,-927
-1192,-81,-987
-966,85,-1005
-1206,56,-1071
-1395,208,-1153
-1110,-300,-983
-942,-378,-940
-1081,661,-874
-714,117,-1138
-730,-134,-1079
-837,-124,-1022
-1077,181,-1081
-593,284,-1079
-1003,48,-1138
-406,-154,-854
-696,-148,-1077
-577,126,-960
-304,126,-833
-466,-121,-1057
-571,-54,-1130
-234,107,-880
-534,-72,-1073
-324,277,-946
-275,15,-1067
-191,89,-1091
-203,-89,-925
29,-544,-1005
-318,743,-1059
-85,54,-987
-177,-357,-933
-66,-95,-911
-56,7,-1091
-226,388,-1034
-136,-91,-1032
-150,-97,-1048
-212,-23,-925
-128,-97,-905
-203,571,-956
-413,-80,-1301
-119,-126,-1028
-501,21,-813
-95,-208,-983
-189,470,-1163
-433,64,-1071
-167,-117,-977
-550,66,-1097
33,107,-923
-361,66,-927
-255,312,-1169
-70,-261,-1098
-265,271,-960
-11,-312,-911
-277,480,-1153
122,-21,-1044
-201,74,-1015
-21,-335,-962
-333,68,-1022
281,222,-886
-296,162,-1081
144,-134,-1050
-322,-25,-1071
-189,138,-976
308,-132,-964
-761,277,-936
320,23,-1034
-382,-89,-1056
-54,-39,-907
-103,13,-1091
5,232,-1046
206,-573,-935
-146,224,-1161
-78,-144,-985
-140,312,-977
189,19,-1083
-460,218,-1028
331,-230,-954
7,-128,-1104
-134,226,-1007
3,56,-1054
64,21,-1030
-89,-245,-915
-197,355,-1020
286,138,-1085
-216,-25,-1136
212,74,-851
48,-162,-1034
-113,46,-1032
267,103,-1085
-316,162,-1069
7,-201,-1009
-138,-210,-979
-173,238,-948
-195,171,-1056
154,220,-938
-167,64,-884
128,-160,-972
23,423,-993
33,-81,-944
52,80,-925
-54,-83,-1063
-5,189,-944
115,117,-995
-142,320,-1184
44,204,-1020
136,-454,-976
-339,52,-1139
267,130,-976
-320,-29,-1206
-103,509,-903
214,-564,-935
-212,105,-1077
191,-107,-774
-91,388,-1097
156,-21,-1122
-146,-25,-1065
121,-81,-796
240,-105,-1018
-445,447,-1161
296,-210,-1073
-142,-9,-974
-142,89,-897
386,-35,-1005
-439,659,-977
136,-187,-1044
7,107,-1036
160,-261,-886
80,-15,-981
-37,156,-1067
33,35,-1079
-33,298,-956
115,-335,-964
-281,195,-1134
-66,95,-950
-173,448,-1087
411,-220,-921
-489,-245,-1098
163,277,-936
3,167,-989
257,443,-1036
121,-423,-997
-179,-5,-946
163,-152,-1011
-68,587,-1028
-148,93,-1061
204,160,-1122
-85,-107,-819
-245,-119,-1186
277,232,-882
-132,80,-1153
-76,-242,-1057
-271,-89,-985
-68,269,-835
624,134,-958
-564,263,-1169
251,-363,-776
366,-212,-1089
-333,552,-1057
142,81,-874
140,294,-1097
187,-288,-1050
-353,-81,-1128
191,-5,-915
-72,138,-977
-42,361,-1175
111,-187,-1056
247,-195,-837
-21,-124,-931
-236,-80,-1206
-167,308,-1083
343,-232,-825
-480,29,-1128
-126,0,-862
294,380,-942
162,115,-1157
-415,-70,-1042
-142,-148,-874
154,56,-1083
-80,95,-1042
-146,128,-974
415,113,-993
40,39,-1087
111,78,-894
-150,117,-993
-251,-19,-1212
101,-132,-1036
-224,89,-1018
-284,-105,-1032
251,409,-878
472,85,-901
-52,-242,-1048
-191,-288,-1030
122,189,-956
124,355,-1134
-177,23,-1108
-199,152,-917
-101,-203,-884
185,-37,-942
95,-103,-1030
-312,212,-1050
365,83,-915
199,25,-1083
-404,152,-907
74,44,-1124
11,134,-1157
130,-111,-1095
0,-89,-890
15,-126,-1032
66,372,-966
206,89,-940
-343,212,-1120
-179,-138,-1067
279,-101,-829
-245,316,-1196
-15,-224,-1091
117,-101,-884
-91,136,-940
324,220,-1095
-191,-37,-946
-306,9,-1016
107,33,-1020
83,-232,-1024
33,126,-933
-206,-271,-1097
-199,554,-1038
593,329,-931
160,-431,-833
-324,-187,-1177
56,101,-977
23,181,-1073
-355,1,-1218
42,-80,-952
204,312,-614
-183,-56,-1184
-31,-91,-1145
21,-95,-1056
97,-60,-901
-158,56,-995
-152,318,-897
144,-146,-1015
244,146,-997
-169,-302,-985
275,-175,-950
7,349,-1114
-320,160,-1151
158,329,-1018
156,-119,-765
-19,-175,-1110
25,-56,-1089
-122,124,-1079
130,-136,-972
-78,-407,-1069
-101,491,-888
242,253,-974
-52,251,-974
-212,-404,-1190
208,-70,-897
-126,136,-981
64,128,-995
-148,218,-1081
-269,355,-1038
530,-31,-944
11,-224,-917
-107,-70,-1233
171,111,-1020
-294,-130,-1126
103,162,-1038
-183,-312,-987
-148,515,-825
476,-160,-948
-255,35,-1290
-62,-310,-938
156,-91,-999
-452,675,-1009
154,390,-1038
35,-122,-1067
-21,-431,-925
138,-80,-981
89,-128,-1050
-119,316,-958
-33,-107,-1059
-281,431,-1042
359,-54,-642
-101,-236,-1188
-212,142,-1204
-117,-85,-1069
199,-66,-866
29,312,-1081
-167,179,-829
101,-1,-858
-93,152,-1249
-27,-411,-1005
52,-109,-763
3,384,-997
-167,507,-1151
368,203,-1044
-238,-206,-944
-13,-251,-997
62,-66,-989
208,87,-1097
-247,76,-1016
-179,-240,-1106
214,279,-919
-21,144,-929
122,154,-1155
203,64,-1042
585,-265,-728
39,-146,-1239
136,35,-1011
-70,185,-962
366,138,-997
357,220,-1024
-64,-52,-1102
85,-144,-796
310,366,-915
800,-185,-1210
622,232,-808
895,-208,-841
800,341,-1139
1645,366,-870
1667,-388,-1077
747,-277,-1276
1725,-372,-849
1186,142,-1157
1430,195,-1048
977,329,-1028
1637,160,-646
1138,-263,-1159
1155,-363,-1114
1220,163,-1077
938,392,-1003
1346,31,-919
940,105,-728
661,331,-1005
1421,208,-815
1050,-710,-1155
737,-365,-997
864,247,-977
761,286,-979
1122,128,-940
979,271,-1026
843,312,-1093
1071,80,-1081
589,72,-1364
1676,-253,-1028
1294,462,-1128
1147,-195,-897
1139,-322,-972
1610,21,-942
1374,-39,-1038
1253,583,-1067
1104,-195,-1005
1262,-62,-1013
1315,189,-1083
1007,292,-1011
1317,-160,-976
1204,-122,-929
1491,95,-1106
1264,183,-917
1544,140,-1221
1180,93,-1065
1272,-226,-774
927,146,-894
1257,-577,-1056
1139,39,-856
1007,201,-940
1206,160,-849
1165,363,-1077
1393,257,-1016
1495,251,-757
1657,-236,-1036
1245,-64,-1196
1639,-448,-962
1508,95,-1167
1421,281,-1177
1114,212,-1036
1516,-571,-1054
1301,201,-817
1614,146,-985
1179,296,-1143
1346,-39,-948
1307,368,-999
1333,146,-1013
1350,70,-874
1485,-300,-1097
1362,370,-1128
1294,-156,-1044
1604,-257,-884
1288,-210,-1132
1220,111,-1063
1130,653,-1034
1487,-238,-784
1200,-5,-1093
1356,152,-1112
1229,462,-1046
1526,-128,-958
1549,-212,-884
1300,-181,-1079
907,452,-1022
1522,-247,-923
1286,-288,-1026
1294,-85,-1034
1528,421,-935
974,536,-987
1758,-35,-946
1411,85,-1180
1374,-68,-1050
1362,-52,-929
1364,-97,-1009
1409,-154,-954
1210,470,-1093
1401,99,-888
1370,-99,-884
1512,-62,-977
1243,261,-1192
1547,-48,-1007
1643,107,-1034
1342,152,-1007
1477,359,-946
1313,-255,-981
1413,-353,-1067
1436,17,-1028
1116,271,-987
1323,93,-1015
1434,158,-976
1233,193,-1005
1555,-3,-940
1249,-245,-968
1504,-226,-1001
1354,197,-1042
1385,427,-1059
1532,249,-979
1456,-150,-858
1434,-23,-962
1405,-101,-1155
1479,-148,-1054
1440,29,-1046
1370,58,-1036
1329,302,-1081
1432,46,-936
1430,277,-901
1374,11,-1018
1296,42,-1038
1296,-247,-1001
1360,-42,-1065
1307,300,-1052
1206,117,-977
1167,-232,-862
1282,-347,-977
1048,144,-1036
1018,370,-1063
1022,83,-1067
989,0,-995
1009,324,-1015
895,345,-1040
966,-9,-1011
1032,-304,-1001
886,-66,-962
911,-29,-1015
845,152,-1007
874,-11,-1028
894,-44,-1028
661,46,-979
800,-64,-938
673,165,-1079
589,220,-1104
538,179,-1073
548,35,-935
488,-193,-1048
458,64,-1052
230,181,-1054
476,-138,-964
179,-17,-1007
251,-33,-952
216,271,-970
105,134,-974
214,-257,-1081
109,-42,-944
68,74,-997
210,236,-956
97,119,-1081
191,3,-1052
54,154,-1048
267,-124,-958
152,-40,-1075
148,97,-1106
175,101,-1095
220,3,-903
226,-62,-977
267,11,-985
173,195,-983
349,21,-948
162,23,-1054
265,-74,-960
144,150,-989
261,158,-1034
222,-105,-1059
156,-66,-968
152,-25,-999
259,-9,-960
195,201,-1032
111,105,-1024
83,113,-1052
169,-162,-903
1,33,-962
140,199,-1065
42,-23,-1059
126,-5,-948
50,-150,-1005
236,-101,-964
105,308,-1061
107,136,-1069
66,33,-1097
177,-126,-1038
25,169,-972
160,267,-1159
44,-39,-1102
163,-138,-1016
111,-115,-942
134,-54,-956
89,204,-1024
-15,124,-1063
80,13,-1040
44,-78,-964
40,9,-942
113,134,-1087
-5,193,-1046
185,-40,-1018
29,-185,-919
115,-31,-997
64,230,-1020
-40,177,-1018
99,-111,-1069
17,-44,-981
7,-66,-936
-31,144,-1011
-89,130,-1091
-64,-187,-1083
-228,-21,-890
-101,-27,-991
-195,210,-950
-187,294,-995
-95,39,-1046
-121,-11,-1005
-99,-240,-956
-124,232,-1034
0,226,-1089
-95,-85,-1126
0,-87,-876
-42,-181,-1059
0,130,-985
81,187,-1077
58,152,-1124
35,-60,-1024
163,-85,-923
0,238,-997
189,195,-1114
-29,-66,-1110
173,-150,-960
11,-175,-948
171,50,-905
97,263,-1016
44,76,-1054
97,-142,-968
27,-72,-897
27,52,-993
81,281,-1098
40,62,-1059
189,-140,-997
11,-83,-936
165,-99,-962
70,273,-1052
42,136,-1083
-23,-74,-1071
33,-40,-968
-31,-97,-993
-60,384,-1050
-5,101,-1108
9,-101,-1048
-35,-50,-897
9,-80,-1016
-1,199,-1028
-76,214,-1028
-83,-5,-1118
31,-56,-1022
-46,-146,-915
-15,267,-1042
0,201,-1104
-60,31,-1042
35,-169,-919
-46,-173,-999
-46,171,-1007
-68,322,-1005
35,-68,-1077
-48,-128,-993
60,-115,-915
-56,197,-985
-27,292,-1057
-50,-87,-1116
-3,-175,-938
-52,-48,-956
42,-35,-938
0,325,-1036
35,25,-1042
-66,-80,-1046
60,-152,-938
-62,66,-950
23,269,-1114
-37,74,-1063
54,-162,-1001
-33,-60,-960
99,-85,-950
44,306,-1052
-21,199,-1075
-5,-115,-1083
-17,-21,-997
39,-81,-936
39,335,-1044
-9,208,-1112
17,-169,-1110
-42,-121,-860
74,-134,-1032
-42,224,-1013
-29,288,-1044
3,-44,-1097
31,-103,-989
58,-126,-921
-95,306,-1005
70,222,-1112
-52,23,-1077
21,-230,-923
-25,-81,-954
-9,56,-989
-27,253,-1042
83,0,-1083
-39,-87,-1024
58,-89,-903
-56,50,-995
-13,335,-1077
-7,21,-1128
21,-78,-950
0,-146,-958
66,-39,-933
39,259,-1067
-33,197,-1069
-66,-117,-1079
31,-163,-964
-25,-3,-909
3,277,-1077
-46,236,-1126
-37,-177,-1057
0,-54,-862
25,-97,-1022
-80,230,-1016
-19,175,-1026
-1,-39,-1050
1,-124,-1001
33,-68,-923
-78,267,-966
56,173,-1116
-37,58,-1091
3,-218,-940
-74,-35,-950
103,-39,-966
-52,312,-1073
29,132,-1067
-50,-158,-1030
93,-138,-913
-44,9,-944
-46,402,-1093
-17,99,-1098
1,-111,-1001
33,-236,-894
46,5,-997
-44,216,-1059
-42,204,-1034
-11,-70,-1095
1,-171,-987
-7,23,-923
-15,210,-1050
-1,263,-1093
7,-105,-1093
11,-128,-905
-52,-62,-1015
54,39,-923
-19,302,-1085
3,109,-1069
5,-140,-1015
93,-89,-927
-56,60,-954
21,325,-1091
-50,134,-1104
52,-177,-983
9,-156,-938
5,-19,-1013
-37,253,-1044
-7,181,-1013
-72,-31,-1104
9,-203,-983
15,37,-913
-56,189,-1065
62,203,-1040
-37,15,-1108
-19,-230,-935
-17,-78,-1003
-21,91,-933
-42,210,-1079
27,78,-1042
-50,-160,-1018
39,-58,-940
-31,91,-911
-7,232,-1126
-58,162,-1095
97,-298,-958
-37,-5,-903
85,-44,-1018
-70,230,-1069
33,124,-1028
-89,-35,-1061
11,-99,-991
29,-72,-933
-46,222,-1016
103,216,-1057
-66,1,-1112
11,-163,-936
3,-150,-1005
0,134,-942
-31,249,-1095
33,87,-1011
3,-80,-1054
64,-187,-972
-19,136,-921
-31,265,-1098
-23,173,-1100
23,-152,-1016
-46,-122,-925
56,-103,-1028
-56,232,-1024
-48,197,-1018
-3,5,-1083
-27,-146,-997
46,-103,-907
-74,212,-1005
9,253,-1067
1,-9,-1067
9,-136,-972
-29,-167,-997
21,99,-931
-3,167,-1042
-5,122,-1038
-21,-64,-1050
-54,-113,-1003
93,-33,-886
-3,304,-1005
-11,126,-1145
-21,-25,-1069
-37,-101,-897
15,-134,-968
-33,187,-1026
-42,160,-1052
23,85,-1036
-3,-134,-1009
46,-109,-931
-17,150,-966
9,226,-1093
-11,134,-1054
74,-56,-1013
-52,-210,-921
78,5,-1024
-33,206,-1001
-35,208,-1032
7,25,-1046
-23,-169,-1015
44,-68,-935
-29,245,-952
-1,191,-1132
-19,126,-1081
17,-204,-936
-44,-87,-995
99,42,-991
-13,152,-1030
29,154,-1036
-33,15,-1091
11,-247,-1003
17,66,-880
-9,228,-1044
-68,163,-1161
-7,-27,-1048
21,-140,-940
-62,-113,-979
48,89,-1020
-52,156,-1042
21,117,-1052
-11,-113,-1040
58,-134,-913
-17,39,-958
-52,292,-1069
-35,163,-1093
19,-72,-1015
-15,-169,-946
15,-76,-979
-58,197,-987
-33,220,-1046
21,60,-1042
-3,-93,-1024
29,-169,-940
-17,136,-950
17,271,-1059
-25,103,-1124
5,-76,-962
78,-247,-936
0,35,-999
-80,175,-1075
-62,234,-1038
27,-44,-1048
-44,-64,-1032
23,-206,-944
-33,238,-968
-35,234,-1112
-3,101,-1042
62,-191,-958
-5,-134,-991
-13,15,-970
9,318,-1005
46,93,-1007
-66,9,-1108
-37,-140,-1015
19,-21,-894
5,154,-1003
-68,277,-1141
11,19,-1032
58,-208,-993
-39,-132,-983
44,9,-1007
-19,275,-991
31,119,-1063
-72,17,-1097
7,-152,-964
-25,0,-909
-21,197,-1063
-81,271,-1048
39,-31,-1016
17,-109,-991
-40,-224,-979
29,66,-979
33,232,-993
35,156,-1087
-17,-95,-1102
21,-85,-972
-15,-7,-954
-9,222,-1067
-85,232,-1073
27,-48,-1048
-25,-91,-958
1,-290,-989
-21,121,-927
17,189,-1015
0,169,-1075
-5,-60,-1071
9,-80,-974
-3,-46,-968
23,210,-1020
-25,236,-1087
-25,21,-1095
-31,-169,-964
5,-253,-958
11,97,-921
68,179,-1024
21,210,-1120
-15,-64,-1022
54,-103,-956
-23,-42,-974
35,197,-1024
-76,263,-1063
9,-31,-1077
-9,-144,-960
-23,-124,-981
33,40,-936
19,183,-1040
11,201,-1081
11,-5,-1018
15,-121,-985
-89,-99,-979
-7,216,-987
-31,271,-1026
21,19,-1110
-48,-60,-1001
11,-160,-987
78,3,-911
48,208,-1001
21,212,-1083
-17,-99,-1042
11,-138,-981
-46,-25,-997
-39,154,-1015
-48,316,-1057
-7,1,-1085
-39,-80,-954
60,-216,-1009
64,0,-921
31,150,-1026
-54,277,-1118
-44,-42,-1026
-1,-152,-997
-13,-48,-979
-17,50,-972
25,220,-1038
-11,103,-1054
29,-50,-1016
19,-124,-972
46,-91,-936
-11,201,-1011
-11,171,-1063
-56,62,-1104
5,-107,-987
23,-103,-940
-21,9,-960
-42,273,-1054
-9,154,-1042
70,-81,-1026
-29,-21,-1016
0,-195,-985
-68,163,-1016
33,160,-1020
-37,136,-1089
-23,-29,-1054
83,-177,-936
62,-27,-899
-21,187,-1061
-76,271,-1145
-9,17,-1001
46,-128,-993
-74,-56,-970
-54,-89,-977
-39,251,-1007
122,134,-1015
-7,15,-1038
-39,-95,-1032
-44,-81,-948
-1,111,-913
-15,204,-1106
-72,150,-1141
13,-78,-944
95,-148,-958
66,-58,-911
0,111,-1067
-7,265,-1106
5,48,-1007
31,-99,-991
-46,-140,-1034
-64,29,-968
44,238,-1022
46,212,-1028
37,-46,-1075
-56,-109,-1032
15,-126,-964
-1,111,-944
33,179,-1069
-95,191,-1134
-23,-124,-1052
66,-99,-923
97,-17,-956
-9,140,-1054
-58,296,-1081
0,-39,-1036
78,-163,-977
-33,-39,-1005
21,-62,-991
-62,251,-1007
93,107,-989
29,50,-1057
-21,-150,-1073
-89,-85,-976
39,42,-931
15,216,-1009
-39,167,-1136
-44,-3,-1073
48,-197,-942
81,-52,-936
-5,81,-979
-25,183,-1132
-119,122,-1102
85,-105,-962
121,-122,-979
23,-39,-1020
-78,185,-1013
-42,300,-1079
15,93,-1028
31,-150,-972
-68,-76,-958
-21,-44,-974
-56,169,-1020
19,162,-1013
-7,-85,-1022
-76,-46,-1001
-46,-37,-987
-1,39,-991
-23,132,-993
48,152,-1026
-33,99,-1052
5,-111,-976
-25,-29,-1011
54,13,-1005
-25,80,-1036
-25,156,-1050
-9,9,-1020
31,3,-987
-15,25,-1040
-50,44,-1009
-19,93,-1015
-42,208,-1009
39,-101,-1030
3,-54,-999
42,-74,-952
-66,179,-999
-44,210,-1052
-7,85,-1020
76,-101,-1026
-52,-185,-1054
-31,11,-989
17,142,-956
33,245,-1016
-35,78,-1075
62,-72,-1073
-13,-142,-966
-23,-9,-927
-46,154,-1042
-1,216,-1054
-23,46,-1079
-13,-201,-1081
-40,-191,-954
80,25,-917
-33,251,-1020
76,212,-1063
-46,42,-1079
11,-204,-1013
-9,-121,-962
-11,58,-950
-76,228,-1038
-5,121,-1093
37,70,-1040
-1,-244,-993
48,-105,-938
105,76,-979
-64,273,-1022
-11,146,-1120
-13,76,-1042
7,-244,-925
1,-78,-1011
11,46,-1007
-103,179,-1009
54,122,-1134
44,27,-1024
-9,-236,-938
5,-66,-1005
66,74,-1059
-117,218,-987
-11,99,-1138
-7,117,-1093
15,-339,-962
33,-91,-1007
119,70,-1015
-126,95,-1009
7,187,-1136
-33,-44,-1071
-80,-283,-962
89,-62,-1071
0,-58,-1034
-134,66,-1016
70,169,-1118
-27,-89,-1009
-52,-226,-1048
156,-228,-1059
-68,-89,-981
-78,-15,-1069
103,124,-1139
-83,-181,-1061
39,-265,-1079
64,-275,-1020
-39,-224,-1024
66,81,-1118
-44,-19,-1067
-66,-144,-1198
124,-316,-1124
-52,-423,-950
35,-290,-1110
3,39,-1100
-50,-70,-1106
39,-240,-1233
-60,-407,-1110
48,-441,-1042
101,-267,-1075
-46,-72,-1073
74,-60,-1171
-121,-277,-1169
-25,-400,-1159
78,-562,-1077
-39,-388,-1042
46,-54,-1169
-29,-111,-1077
72,-216,-1153
66,-491,-1143
-54,-488,-1098
33,-341,-1120
-54,-197,-1091
62,-80,-1167
-13,-222,-1056
68,-396,-1163
13,-447,-1157
-62,-376,-1022
3,-197,-1208
-60,-52,-1073
19,-89,-1179
52,-439,-1108
-76,-404,-1108
44,-292,-1141
-76,-197,-1005
35,-15,-1169
-52,-89,-1116
-74,-169,-1132
169,-394,-1067
-76,-320,-1098
78,-171,-1067
-83,-52,-1050
46,-21,-1175
-64,-208,-1126
80,-201,-1110
44,-281,-983
-17,-136,-1077
31,33,-1100
-124,56,-1087
17,-11,-1145
-105,-234,-1120
70,-286,-1089
-7,-171,-966
62,27,-1067
-31,-25,-1059
62,-39,-1153
-3,-232,-1071
54,-253,-1071
-33,-236,-985
-11,-122,-1065
-7,54,-1141
-80,31,-1065
48,-128,-1091
9,-392,-1046
105,-251,-1104
-103,-91,-974
15,1,-1151
-128,-74,-1093
56,-150,-1218
-81,-324,-977
181,-273,-1048
-54,-283,-1044
46,-13,-1153
-66,-13,-1022
105,-111,-1091
-48,-337,-1108
35,-361,-1208
-109,-316,-1013
25,-216,-1073
-68,-142,-1149
107,-105,-1138
35,-284,-1056
3,-376,-1143
-56,-458,-1110
11,-232,-1155
-25,-122,-991
21,-52,-1173
-89,-298,-1149
27,-404,-1233
11,-538,-1001
119,-398,-1073
-62,-251,-1110
-19,-119,-1235
-37,-195,-1077
83,-468,-1120
-74,-566,-1098
44,-435,-1182
-78,-318,-1102
42,-214,-1052
-48,-158,-1190
-7,-242,-1149
0,-400,-1208
35,-597,-1044
66,-386,-1130
-35,-187,-1126
-9,-37,-1182
-50,-210,-1143
25,-435,-1202
-1,-488,-1120
37,-433,-1124
1,-306,-1138
-1,-146,-1104
1,-23,-1227
-50,-197,-1106
52,-411,-1220
-21,-585,-1059
70,-267,-1208
-23,-89,-1157
-46,27,-1097
122,-177,-1163
-29,-382,-1173
25,-474,-1253
-134,-353,-1065
158,-232,-1138
-42,-103,-1153
-25,-40,-1149
-17,-105,-1159
27,-365,-1106
107,-462,-1216
-58,-273,-1124
19,-80,-1145
27,-23,-1091
27,-83,-1161
37,-156,-1179
-140,-392,-1167
1,-441,-1188
-33,-162,-1091
21,-68,-1122
-19,-46,-1147
-80,-130,-1138
58,-277,-1177
0,-388,-1095
60,-478,-1087
13,-214,-1159
-101,-23,-1141
7,97,-1141
